"pathway","pval","padj","log2err","ES","NES","size"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.531725888324873,0.727759197324415,0.05378728077603,0.380634715991528,0.974021190185357,25
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.878612716763006,0.957023255813954,0.107972360317345,-0.203617232270563,-0.770130573947675,45
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.688781664656212,0.851848629839061,0.0395979123961192,0.313622223046329,0.870030566240173,41
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT",0.463476070528967,0.666793725819055,0.0598603117764473,0.392257345741468,1.01651773983263,27
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.994219653179191,1,0.10027910675413,-0.155767147414171,-0.589149755659508,45
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",0.00106781266961596,0.0101318039349608,0.45505986738723,-0.614217845622784,-2.02174535420846,24
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",0.00016269455998824,0.00265517521900808,0.518848077743792,-0.688983959738346,-2.20410211644884,22
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY",0.207142857142857,0.412264808362369,0.184706471207739,-0.446405052663587,-1.23924056976371,15
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY",0.215686274509804,0.42512077294686,0.190023305279108,-0.396673836385472,-1.1906797389859,19
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.890173410404624,0.961262806138152,0.107140237276725,-0.199093563291156,-0.75302094256426,45
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY",0.178707224334601,0.366394711198578,0.206587922696891,-0.417856405434903,-1.21148086836315,17
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY",0.126092384519351,0.276589746687608,0.136490437780413,0.495381264765123,1.29358783760298,28
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY",0.00753814789349364,0.0405991609796209,0.407017918923954,-0.527428539043132,-1.75674452429183,26
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.667068757539204,0.84256799188445,0.0410713282497468,0.316326388097593,0.876756021386815,40
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.685162846803378,0.851848629839061,0.0398406946073899,0.31287249022444,0.867182916291936,40
"KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY",0.813019390581717,0.929167794843644,0.0383205781976994,0.335391987484968,0.767731561570782,15
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.754854368932039,0.902404861951903,0.0356176233437444,0.29800990306842,0.816965758382114,36
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.00982423934966032,0.0488815811544074,0.380730400722792,-0.59441694353772,-1.75335435003717,18
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM",0.464140730717185,0.666793725819055,0.0632191170859458,0.431033990498624,1.02014054661913,17
"KEGG_MELANOGENESIS",0.441239316239316,0.660916772470557,0.0544555953940371,0.331025647784318,1.02172502321824,99
"KEGG_MELANOMA",0.425555555555556,0.643061728395062,0.0579754757571486,0.351962915806201,1.04547393962418,69
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",1.91339304334813e-06,0.000130110726947673,0.627256739718528,-0.545725595684287,-2.1175174763063,61
"KEGG_MISMATCH_REPAIR",0.135064935064935,0.288515672808867,0.134273452883202,0.509324252279418,1.28390493339012,23
"KEGG_MTOR_SIGNALING_PATHWAY",0.0481491706351978,0.139775965940094,0.321775918075361,-0.365528274780418,-1.38805380203809,50
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.155075120317983,0.322809434131312,0.249246554383295,-0.259268411659718,-1.0928425000231,117
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",6.51845420888641e-08,6.64882329306414e-06,0.704975715167238,-0.364395029012674,-1.70263865220471,245
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0162117768363122,0.0682578841159216,0.352487857583619,-0.304427877871703,-1.33395112573593,125
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.0377245002046282,0.119314698321615,0.321775918075361,-0.462738111861958,-1.49906010805044,23
"KEGG_NITROGEN_METABOLISM",0.0162028528949034,0.0682578841159216,0.352487857583619,-0.513655707435301,-1.66400985903316,23
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.973913043478261,1,0.128788713061714,-0.172406345889509,-0.666130645356498,62
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.3203125,0.532596768701048,0.222056046145248,-0.283575316984705,-1.08584275612412,54
"KEGG_NOTCH_SIGNALING_PATHWAY",0.988095238095238,1,0.102449405629826,-0.176610204228384,-0.669297110423919,46
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.346153846153846,0.560884353741497,0.0718276293603809,0.394448083207459,1.10826738557014,44
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.452380952380952,0.661546338965694,0.159646701919906,-0.262835742761648,-0.996064773918782,46
"KEGG_OLFACTORY_TRANSDUCTION",0.0087587241010448,0.0443051820314626,0.380730400722792,0.470630333045895,1.46668663261898,112
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.468200270635995,0.670265650594687,0.0628003977812234,0.430183307318121,1.01812721026078,17
"KEGG_OOCYTE_MEIOSIS",0.976768743400211,1,0.0130773356900516,0.216909838277638,0.673845111632615,108
"KEGG_OTHER_GLYCAN_DEGRADATION",0.475,0.677622377622378,0.116739204791222,-0.359029226494518,-0.996681333573943,15
"KEGG_OXIDATIVE_PHOSPHORYLATION",1,1,0.224966093540314,-0.165003337271948,-0.722423288631577,126
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.0529100186041256,0.149911719378356,0.321775918075361,-0.407465830411995,-1.39983749262308,30
"KEGG_P53_SIGNALING_PATHWAY",0.593333333333333,0.785974025974026,0.0426733861156084,0.317375491849893,0.942017434269886,68
"KEGG_PANCREATIC_CANCER",0.732673267326733,0.88902515137911,0.161978948883402,-0.223224852822634,-0.876354308664939,70
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.287822878228782,0.501845018450184,0.157402899305283,-0.394914355361326,-1.11476343064674,16
"KEGG_PARKINSONS_DISEASE",0.0603011064625741,0.160802950566864,0.321775918075361,-0.276929425912233,-1.20435105874703,123
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.843137254901961,0.945173745173745,0.0277292221875017,0.261874507336812,0.759907941895475,56
"KEGG_PATHWAYS_IN_CANCER",0.996984924623116,1,0.00434551079568136,0.188861507273099,0.614616519503461,322
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.000413181663652322,0.00526806621156711,0.49849310876659,-0.644206625431483,-2.12045573308901,24
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.92822966507177,0.980923491742501,0.0931454575337804,-0.206690304405345,-0.68843840181088,26
"KEGG_PEROXISOME",0.00285750527340777,0.0215900398435253,0.431707695803346,-0.388918958321525,-1.55733497962992,77
"KEGG_PHENYLALANINE_METABOLISM",0.583783783783784,0.780930438635357,0.0523759084097997,0.395297477700658,0.947717743222891,18
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.0162279773510892,0.0682578841159216,0.352487857583619,-0.343103194027493,-1.37265844766915,76
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.000187800955346818,0.00294703037621161,0.518848077743792,-0.556302717009604,-1.98604733395377,36
"KEGG_PPAR_SIGNALING_PATHWAY",2.54840456976876e-05,0.000742677903189752,0.575610261071129,-0.487768921821863,-1.90018125550425,68
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.411764705882353,0.630862797649727,0.0696133438850965,0.451046197585726,1.05261769561483,16
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.0012463819102707,0.0110548656389228,0.45505986738723,-0.520369346670576,-1.85876084011495,35
"KEGG_PRION_DISEASES",0.0224460757504307,0.0847962861682939,0.352487857583619,-0.436174084910045,-1.54064068644843,34
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.4625,0.666793725819055,0.234392647294686,-0.253494567180029,-1.02180090748621,82
"KEGG_PROPANOATE_METABOLISM",0.00241151199577087,0.0192920959661669,0.431707695803346,-0.530264417804901,-1.87068794990398,32
"KEGG_PROSTATE_CANCER",0.0579473806042402,0.158674706621007,0.321775918075361,-0.295599869315664,-1.21414312990609,88
"KEGG_PROTEASOME",0.642344497607656,0.821556598821077,0.0424170054438747,0.319919072726043,0.897931069433117,43
"KEGG_PROTEIN_EXPORT",0.564655172413793,0.760327756913623,0.11776578836269,-0.289185709687802,-0.936829602098047,23
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.000472848112413666,0.00554830147783784,0.49849310876659,-0.660623557878051,-2.11337544439778,22
"KEGG_PURINE_METABOLISM",0.0794466736617308,0.197647822280404,0.287805130535564,-0.253760846000888,-1.13431325876784,155
"KEGG_PYRIMIDINE_METABOLISM",0.713826366559486,0.871979513641527,0.0323604297137014,0.281663877752975,0.867462707241396,96
"KEGG_PYRUVATE_METABOLISM",0.261363636363636,0.47184231697506,0.208955027549354,-0.308750718248097,-1.10846899803751,38
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.00027432069231338,0.00381183835698615,0.49849310876659,-0.303617170222394,-1.34838264783749,205
"KEGG_REGULATION_OF_AUTOPHAGY",0.310483870967742,0.525632445455762,0.158514105424824,-0.352028814917043,-1.10589127362669,21
"KEGG_RENAL_CELL_CARCINOMA",0.0119499611595456,0.0554043653760752,0.380730400722792,-0.36539288103649,-1.43448913327878,70
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.00367834507957616,0.0254696879136297,0.431707695803346,-0.631265215531981,-1.83021181806264,17
"KEGG_RETINOL_METABOLISM",3.07974519220329e-06,0.000157067004802368,0.627256739718528,-0.554118275510007,-2.17059247131265,57
"KEGG_RIBOFLAVIN_METABOLISM",0.879616963064295,0.957023255813954,0.0340463727579649,0.291732211685425,0.680822696310541,16
"KEGG_RIBOSOME",0.0966340933767644,0.22659028791793,0.14641623786055,0.417228753053781,1.27083939272196,87
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.448673587081892,0.661176642442391,0.0572461135202884,0.354155744158718,1.0276898098675,56
"KEGG_RNA_DEGRADATION",0.29364161849711,0.505509621716544,0.0782955249944794,0.389492756189552,1.13085127436338,57
"KEGG_RNA_POLYMERASE",0.131086142322097,0.281490242460083,0.133554954557592,0.491778318378839,1.29042469736028,29
"KEGG_SELENOAMINO_ACID_METABOLISM",0.784688995215311,0.916128103634401,0.103197466945307,-0.241161977422209,-0.80325570564017,26
"KEGG_SMALL_CELL_LUNG_CANCER",0.670886075949367,0.84256799188445,0.193813302725311,-0.223873441270721,-0.914579179448755,84
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.221590909090909,0.430519480519481,0.227987202850442,-0.313691184688413,-1.12620613535012,38
"KEGG_SPHINGOLIPID_METABOLISM",0.00577787232600833,0.0336903351680992,0.407017918923954,-0.46706642281797,-1.68993588150646,37
"KEGG_SPLICEOSOME",0.369022869022869,0.59043659043659,0.0615706755421678,0.338501277109732,1.06076670440918,126
"KEGG_STARCH_AND_SUCROSE_METABOLISM",7.16591160802777e-09,9.74563978691777e-07,0.761460801445585,-0.686191282215217,-2.56717998595041,44
"KEGG_STEROID_BIOSYNTHESIS",0.359945872801083,0.578180772058432,0.0758886900606117,0.46460110947862,1.09958481287078,17
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.000489556012750397,0.00554830147783784,0.477270815362862,-0.488341382686388,-1.8638236969162,48
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",4.78341885829485e-06,0.000216848321576033,0.610526878385931,0.5657520124196,1.77385562234702,119
"KEGG_TASTE_TRANSDUCTION",0.631009615384615,0.821556598821077,0.0434506826723125,0.322016499543481,0.904758824425066,44
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.904761904761905,0.968878890138733,0.0202691096367175,0.23838185622995,0.725220030888763,85
"KEGG_THYROID_CANCER",0.383084577114428,0.607751937984496,0.158514105424824,-0.3048062774083,-1.04579111944885,29
"KEGG_TIGHT_JUNCTION",0.0184506514959787,0.075278658103593,0.352487857583619,-0.291389588877701,-1.26755160598437,128
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.802469135802469,0.924879681941829,0.173747838999571,-0.211528587433586,-0.867559975160066,87
"KEGG_TRYPTOPHAN_METABOLISM",0.0553284203567573,0.154616407572308,0.321775918075361,-0.378122567327903,-1.37044431322632,39
"KEGG_TYPE_II_DIABETES_MELLITUS",0.003683116634569,0.0254696879136297,0.431707695803346,-0.443694997064373,-1.67816387118379,45
"KEGG_TYPE_I_DIABETES_MELLITUS",0.929782082324455,0.980923491742501,0.0251307059474849,0.24096847979839,0.664144618733664,38
"KEGG_TYROSINE_METABOLISM",0.0959843661615528,0.226367753722044,0.287805130535564,-0.351229093610228,-1.30289235102076,42
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.000697596037793125,0.00729792777998962,0.477270815362862,-0.363957347726386,-1.56465610581592,105
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0.00842359386195179,0.168195641612529,0.529558561860995,134
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.000196638647363139,0.00297142844904299,0.518848077743792,-0.520215022431962,-1.94622932204379,44
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",2.82026914960545e-06,0.000157067004802368,0.627256739718528,-0.428953293421576,-1.81143161591519,114
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.0137051542101703,0.0621300324194387,0.380730400722792,-0.414825160880038,-1.53880341621512,42
"KEGG_VEGF_SIGNALING_PATHWAY",0.597701149425287,0.789197634192613,0.195789002148949,-0.23632829773733,-0.941368778069013,75
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.968568102444703,1,0.020562605901185,0.216041838347226,0.622799747875101,52
"KEGG_VIRAL_MYOCARDITIS",0.000868199468836709,0.00843393769727088,0.477270815362862,-0.419268485264085,-1.63847037444896,67
"KEGG_WNT_SIGNALING_PATHWAY",0.25437693099897,0.46375856615709,0.0797705918628453,0.354633866778152,1.12122994911888,147
